blastdbSeqID_replaced	blastdbSeqID_original	blastdbSeqLen	genename
CARD_385	gb|CP023390.1|-|1461588-1462248|ARO:3000838|arlR_[Staphylococcus_aureus_subsp._aureus_str._Newman]	660	arlR
CARD_386	gb|AE015929.1|-|1128933-1129419|ARO:3002865|dfrC_[Staphylococcus_epidermidis_ATCC_12228]	486	dfrC
CARD_387	gb|GQ149243.1|+|0-873|ARO:3001935|CTX-M-74_[Enterobacter_cloacae]	873	CTX-M-74
CARD_388	gb|GU437214.1|+|0-774|ARO:3000858|armA_[Pseudomonas_aeruginosa]	774	armA
CARD_389	gb|AY423074.1|+|0-858|ARO:3001792|OXA-62_[Pandoraea_pnomenusa]	858	OXA-62
CARD_390	gb|U72743.1|+|385-1018|ARO:3002526|AAC(2')-Id_[Mycolicibacterium_smegmatis_MC2_155]	633	AAC(2')-Id
CARD_391	gb|AF180958.1|+|0-1131|ARO:3001817|ACC-3_[Hafnia_alvei]	1131	ACC-3
CARD_392	gb|HQ203032.1|+|0-345|ARO:3000245|RbpA_[Mycolicibacterium_smegmatis_MC2_155]	345	RbpA
CARD_393	gb|AP009048.1|+|2586250-2589364|ARO:3000491|acrD_[Escherichia_coli_str._K-12_substr._W3110]	3114	acrD
CARD_394	gb|AF319779.2|+|32-833|ARO:3000604|Erm(35)_[Bacteroides_coprosuis_DSM_18011]	801	Erm(35)
CARD_395	gb|AP009048.1|-|4306556-4307588|ARO:3003548|mdtN_[Escherichia_coli_str._K-12_substr._W3110]	1032	mdtN
CARD_396	gb|GU186045.1|+|34-754|ARO:3002265|IND-9_[Chryseobacterium_indologenes]	720	IND-9
CARD_397	gb|HQ219726.1|+|385-805|ARO:3002873|FosB3_[Enterococcus_faecium]	420	FosB3
CARD_398	gb|S67449.1|+|0-1380|ARO:3000178|tet(K)_[Staphylococcus_aureus]	1380	tet(K)
CARD_399	gb|EU408359.1|+|3791-4694|ARO:3002513|LRA-19_[uncultured_bacterium_BLR19]	903	LRA-19
CARD_400	gb|AB114632.1|+|655-1453|ARO:3002607|aadA7_[Vibrio_fluvialis]	798	aadA7
CARD_401	gb|JQ768046.1|+|7760-9440|ARO:3001313|facT_[Streptomyces_sp._WAC05292]	1680	facT
CARD_402	gb|CP001182.2|+|3283426-3284677|ARO:3000780|adeI_[Acinetobacter_baumannii_AB0057]	1251	adeI
CARD_403	gb|AY082011.1|+|4936-5908|ARO:3002944|vanH_in_vanD_cl_[Enterococcus_faecium]	972	vanH
CARD_404	gb|AY453161.1|+|500-1430|ARO:3000090|Bla1_[Bacillus_anthracis]	930	Bla1
CARD_405	gb|AE004091.2|+|4706409-4707522|ARO:3000807|MexH_[Pseudomonas_aeruginosa_PAO1]	1113	MexH
CARD_406	gb|M63556.1|+|90-840|ARO:3000578|CcrA_[Bacteroides_fragilis]	750	CcrA
CARD_407	gb|AJ250876.1|+|36-987|ARO:3000851|THIN-B_[Janthinobacterium_lividum]	951	THIN-B
CARD_408	gb|U00096.1|+|3415032-3418137|ARO:3000502|AcrF_[Escherichia_coli_str._K-12_substr._MG1655]	3105	AcrF
CARD_409	gb|U00096.1|+|3413863-3415021|ARO:3000499|AcrE_[Escherichia_coli_str._K-12_substr._MG1655]	1158	AcrE
CARD_410	gb|D16171.1|+|382-1042|ARO:3002689|pp_cat_[Photobacterium_damselae_subsp._piscicida]	660	pp
CARD_411	gb|AJ223604.1|+|3017-3650|ARO:3002678|Paer_catB6_[Pseudomonas_aeruginosa]	633	Paer
CARD_412	gb|AB028210.1|-|2710-3565|ARO:3002544|AAC(3)-Xa_[Streptomyces_griseus]	855	AAC(3)-Xa
CARD_413	gb|AJ561197.2|+|1320-2142|ARO:3002839|lnuF_[Escherichia_coli]	822	lnuF
CARD_414	gb|KF976462.2|+|111558-112122|ARO:3003011|dfrA10_[Klebsiella_pneumoniae]	564	dfrA10
CARD_415	gb|Y00459.1|+|2824-3748|ARO:3002657|APH(6)-Ia_[Streptomyces_griseus]	924	APH(6)-Ia
CARD_416	gb|JF268688.1|-|5407-6232|ARO:3001809|OXA-209_[Riemerella_anatipestifer]	825	OXA-209
CARD_417	gb|AF173226.1|+|2558-3755|ARO:3003051|smeA_[Stenotrophomonas_maltophilia]	1197	smeA
CARD_418	gb|AF099140.1|+|136-1363|ARO:3002826|EreA2_[Providencia_stuartii]	1227	EreA2
CARD_419	gb|AF242872.1|+|3579-4224|ARO:3002844|vatE_[Enterococcus_faecium]	645	vatE
CARD_420	gb|KJ476816.1|+|79-925|ARO:3000861|rmtC_[Pseudomonas_aeruginosa]	846	rmtC
CARD_421	gb|BX571965.1|-|2150965-2152165|ARO:3002982|amrA_[Burkholderia_pseudomallei_K96243]	1200	amrA
CARD_422	gb|AIIS01000002.1|-|233812-234307|ARO:3002875|dfrE_[Enterococcus_faecalis_EnGen0074]	495	dfrE
CARD_423	gb|HE650138.1|+|2186-2918|ARO:3003205|Erm(43)_[Mammaliicoccus_lentus]	732	Erm(43)
CARD_424	gb|AF242872.1|+|2131-2878|ARO:3000375|ErmB_[Enterococcus_faecium]	747	ErmB
CARD_425	gb|AF173226.1|-|351-1041|ARO:3003066|smeR_[Stenotrophomonas_maltophilia]	690	smeR
CARD_426	gb|AY566250.1|+|391-1555|ARO:3000391|norA_[Staphylococcus_epidermidis]	1164	norA
CARD_427	gb|AF128627.1|+|0-906|ARO:3000816|mtrA_[Neisseria_gonorrhoeae]	906	mtrA
CARD_428	gb|AY712687.1|+|0-831|ARO:3002628|aad(6)_[Streptococcus_oralis]	831	aad(6)
CARD_429	gb|AE016877.1|+|1972251-1972668|ARO:3000172|FosB_[Bacillus_cereus_ATCC_14579]	417	FosB
CARD_430	gb|EF614235.1|+|2246-2801|ARO:3002586|AAC(6')-32_[Pseudomonas_aeruginosa]	555	AAC(6')-32
CARD_431	gb|X07848.1|+|271-913|ARO:3002685|catIII_[Plasmid_R387]	642	catIII
CARD_432	gb|DQ278190.1|+|0-474|ARO:3002861|dfrA5_[Salmonella_enterica_subsp._enterica_serovar_Enteritidis]	474	dfrA5
CARD_433	gb|AB498758.1|+|3737-5762|ARO:3003440|mecB_[Macrococcus_caseolyticus]	2025	mecB
CARD_434	gb|EU408346.1|-|4825-5713|ARO:3002482|LRA-1_[uncultured_bacterium_BLR1]	888	LRA-1
CARD_435	gb|EU886977.1|+|543-1110|ARO:3002575|AAC(6')-Iai_[Pseudomonas_aeruginosa]	567	AAC(6')-Iai
CARD_436	gb|EU917444.1|+|1716-2382|ARO:3002787|QnrC_[Proteus_mirabilis]	666	QnrC
CARD_437	gb|AY623658.2|+|12449-13472|ARO:3000594|ErmR_[Aeromicrobium_erythreum]	1023	ErmR
CARD_438	gb|AF337947.1|+|271-1171|ARO:3002635|APH(2'')-IIa_[Escherichia_coli]	900	APH(2'')-IIa
CARD_439	gb|FJ872411.1|+|39735-40794|ARO:3002907|vanE_[Enterococcus_faecalis]	1059	vanE
CARD_440	gb|AJ272109.1|+|0-888|ARO:3000582|L1_BLA_[Stenotrophomonas_maltophilia]	888	L1
CARD_441	gb|U01945.1|+|373-916|ARO:3002897|SAT-4_[Campylobacter_coli]	543	SAT-4
CARD_442	gb|U57969.1|+|1485-4617|ARO:3000801|MexD_[Pseudomonas_aeruginosa]	3132	MexD
CARD_443	gb|AY264780.2|-|1824-3006|ARO:3000569|tet(41)_[Serratia_marcescens]	1182	tet(41)
CARD_444	gb|CP033607.1|+|310893-312888|ARO:3002882|lmrD_[Lactococcus_lactis]	1995	lmrD
CARD_445	gb|FR772051.1|+|8740-10315|ARO:3002833|vgaE_[Staphylococcus_aureus_subsp._aureus_ST398]	1575	vgaE
CARD_446	gb|M55620.1|+|0-660|ARO:3002687|catQ_[Clostridium_perfringens]	660	catQ
CARD_447	gb|M28303.1|+|242-1187|ARO:3003564|EXO-1_[Streptomyces_albus]	945	EXO-1
CARD_448	gb|AF155139.2|+|6976-7648|ARO:3002952|vanX_in_vanF_cl_[Paenibacillus_popilliae_ATCC_14706]	672	vanX
CARD_449	gb|AF162694.1|+|5192-5888|ARO:3002922|vanR_in_vanC_cl_[Enterococcus_gallinarum]	696	vanR
CARD_450	gb|AF441286.1|+|224-965|ARO:3000843|MUS-1_[Myroides_odoratimimus]	741	MUS-1
CARD_451	gb|AY082011.1|+|6937-7546|ARO:3003070|vanX_in_vanD_cl_[Enterococcus_faecium]	609	vanX
CARD_452	gb|AB639410.1|+|0-1404|ARO:3003039|OprA_[Pseudomonas_aeruginosa]	1404	OprA
CARD_453	gb|FJ872411.1|+|44192-45266|ARO:3002935|vanS_in_vanE_cl_[Enterococcus_faecalis]	1074	vanS
CARD_454	gb|AP006627.1|+|1162417-1163470|ARO:3002816|clbC_[Alkalihalobacillus_clausii_KSM-K16]	1053	clbC
CARD_455	gb|AE004091.2|+|3982020-3984009|ARO:3002985|arnA_[Pseudomonas_aeruginosa_PAO1]	1989	arnA
CARD_456	gb|X55353.1|+|278-713|ARO:3002553|AAC(6')-If_[Enterobacter_cloacae]	435	AAC(6')-If
CARD_457	gb|DQ212986.1|+|7787-9926|ARO:3002972|vanT_in_vanG_cl_[Enterococcus_faecalis]	2139	vanT
CARD_458	gb|DQ212986.1|+|2258-2966|ARO:3002926|vanR_in_vanG_cl_[Enterococcus_faecalis]	708	vanR
CARD_459	gb|L09756.1|+|0-1926|ARO:3000192|tet(S)_[Listeria_monocytogenes]	1926	tet(S)
CARD_460	gb|AY123251.1|+|2950-3505|ARO:3002594|AAC(6')-IIa_[Salmonella_enterica_subsp._enterica_serovar_Typhi]	555	AAC(6')-IIa
CARD_461	gb|AY769962.1|+|5610-7065|ARO:3000782|adeK_[Acinetobacter_baumannii]	1455	adeK
CARD_462	gb|JQ727668.1|+|0-375|ARO:3000823|ramA_[Enterobacter_cloacae]	375	ramA
CARD_463	gb|AY288523.1|+|0-825|ARO:3001671|OXA-49_[Acinetobacter_baumannii]	825	OXA-49
CARD_464	gb|AY768531.1|+|0-1179|ARO:3000533|macA_[Neisseria_gonorrhoeae]	1179	macA
CARD_465	gb|X74325.1|+|645-1908|ARO:3002656|APH(4)-Ib_[Burkholderia_pseudomallei]	1263	APH(4)-Ib
CARD_466	gb|AY487229.1|+|2152-2893|ARO:3000602|Erm(39)_[Mycolicibacterium_fortuitum]	741	Erm(39)
CARD_467	gb|AB917040.2|+|736-1135|ARO:3003207|FosK_[Acinetobacter_soli]	399	FosK
CARD_468	gb|D14532.1|+|1038-1974|ARO:3001306|ErmW_[Micromonospora_griseorubida]	936	ErmW
CARD_469	gb|U97042.1|+|0-1218|ARO:3003009|ceoA_[Burkholderia_cepacia]	1218	ceoA
CARD_470	gb|AJ000283.1|+|619-1849|ARO:3000343|tap_[Mycolicibacterium_fortuitum]	1230	tap
CARD_471	gb|D85892.1|+|1158-2067|ARO:3000318|mphB_[Escherichia_coli]	909	mphB
CARD_472	gb|AF219135.2|+|0-729|ARO:3002260|IND-4_[Chryseobacterium_indologenes]	729	IND-4
CARD_473	gb|L07778.1|+|0-660|ARO:3002840|vatA_[Staphylococcus_aureus]	660	vatA
CARD_474	gb|K02551.1|+|240-1002|ARO:3002623|ANT(4')-Ia_[Plasmid_pTB913]	762	ANT(4')-Ia
CARD_475	gb|AF015087.1|+|435-1611|ARO:3002702|cmrA_[Rhodococcus_rhodochrous]	1176	cmrA
CARD_476	gb|HM990671.1|+|5192-6671|ARO:3003112|lsaC_[Streptococcus_agalactiae]	1479	lsaC
CARD_477	gb|KF478993.1|+|1539-2580|ARO:3002913|vanO_[Rhodococcus_hoagii]	1041	vanO
CARD_478	gb|AP009048.1|+|2810082-2811255|ARO:3000027|emrA_[Escherichia_coli_str._K-12_substr._W3110]	1173	emrA
CARD_479	gb|AF155139.1|+|5939-6971|ARO:3002908|vanF_[Paenibacillus_popilliae_ATCC_14706]	1032	vanF
CARD_480	gb|GQ244501.1|-|59-1619|ARO:3000573|tet(43)_[uncultured_bacterium_AOTet43]	1560	tet(43)
CARD_481	gb|L06156.2|+|263-800|ARO:3002523|AAC(2')-Ia_[Providencia_stuartii]	537	AAC(2')-Ia
CARD_482	gb|AB015853.1|+|1330-4471|ARO:3003033|mexY_[Pseudomonas_aeruginosa_PAO1]	3141	mexY
CARD_483	gb|U35369.1|+|6004-6613|ARO:3002950|vanX_in_vanB_cl_[Enterococcus_faecalis]	609	vanX
CARD_484	gb|U05883.1|+|555-1458|ARO:3003559|cepA_[Bacteroides_fragilis]	903	cepA
CARD_485	gb|CP014358.1|-|2161325-2162750|ARO:3001327|MdtK_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium]	1425	MdtK
CARD_486	gb|KC004136.2|+|40-796|ARO:3000848|DIM-1_[Enterobacter_sp._SL1]	756	DIM-1
CARD_487	gb|AF155139.1|+|4978-5947|ARO:3002945|vanH_in_vanF_cl_[Paenibacillus_popilliae_ATCC_14706]	969	vanH
CARD_488	gb|AL009126.3|-|339155-339749|ARO:3003059|tmrB_[Bacillus_subtilis_subsp._subtilis_str._168]	594	tmrB
CARD_489	gb|AB014481.1|+|0-735|ARO:3002825|ErmY_[Staphylococcus_aureus]	735	ErmY
CARD_490	gb|KF478993.1|+|2576-3185|ARO:3002954|vanX_in_vanO_cl_[Rhodococcus_hoagii]	609	vanX
CARD_491	gb|FJ349556.1|+|3056-3758|ARO:3002961|vanY_in_vanM_cl_[Enterococcus_faecium]	702	vanY
CARD_492	gb|AB039845.1|+|25-1945|ARO:3000186|tet(M)_[Erysipelothrix_rhusiopathiae]	1920	tet(M)
CARD_493	gb|AJ514254.1|+|0-1923|ARO:3000197|tet(36)_[Bacteroides_coprosuis_DSM_18011]	1923	tet(36)
CARD_494	gb|U82085.2|+|628-2287|ARO:3000118|vgaB_[Staphylococcus_aureus]	1659	vgaB
CARD_495	gb|U00096.3|-|3203309-3204131|ARO:3002986|bacA_[Escherichia_coli_str._K-12_substr._MG1655]	822	bacA
CARD_496	gb|AF031326.1|+|0-441|ARO:3002561|AAC(6')-Ir_[Acinetobacter_colistiniresistens]	441	AAC(6')-Ir
CARD_497	gb|DQ195535.2|+|0-1275|ARO:3000866|oleI_[Streptomyces_antibioticus]	1275	oleI
CARD_498	gb|AL009126.1|+|1376516-1376855|ARO:3003063|ykkC_[Bacillus_subtilis_subsp._subtilis_str._168]	339	ykkC
CARD_499	gb|AF313472.2|+|15593-16397|ARO:3002639|APH(3'')-Ib_[Pseudomonas_aeruginosa]	804	APH(3'')-Ib
CARD_500	gb|AJ584700.2|+|33-582|ARO:3002589|AAC(6')-Iid_[Enterococcus_hirae]	549	AAC(6')-Iid
CARD_501	gb|AJ884726.1|-|539-1325|ARO:3002614|aadA14_[Pasteurella_multocida]	786	aadA14
CARD_502	gb|AB587082.1|+|0-1188|ARO:3002069|CMY-59_[Escherichia_coli]	1188	CMY-59
CARD_503	gb|EU269034.2|-|1479-2223|ARO:3002667|rmtD_[Klebsiella_pneumoniae]	744	rmtD
CARD_504	gb|U00096.1|+|2812615-2814154|ARO:3000074|emrB_[Escherichia_coli_str._K-12_substr._MG1655]	1539	emrB
CARD_505	gb|AB016934.1|+|7388-8381|ARO:3000449|FomB_[Streptomyces_wedmorensis]	993	FomB
CARD_506	gb|JQ808129.1|+|1598-2378|ARO:3002666|rmtF_[Klebsiella_pneumoniae]	780	rmtF
CARD_507	gb|AB083212.2|+|5481-6237|ARO:3000859|rmtA_[Pseudomonas_aeruginosa]	756	rmtA
CARD_508	gb|X55652.1|+|1123-1939|ARO:3002536|AAC(3)-IIIa_[Pseudomonas_aeruginosa]	816	AAC(3)-IIIa
CARD_509	gb|KF147862.1|+|0-654|ARO:3000559|adeN_[Acinetobacter_baumannii]	654	adeN
CARD_510	gb|AJ584701.2|+|10-562|ARO:3002590|AAC(6')-Iih_[Enterococcus_durans]	552	AAC(6')-Iih
CARD_511	gb|AP009048.1|-|3980025-3981183|ARO:3000795|mdtE_[Escherichia_coli_str._K-12_substr._W3110]	1158	mdtE
CARD_512	gb|AB894482.1|-|35038-35500|ARO:3003199|AAC(6')-Iak_[Stenotrophomonas_maltophilia]	462	AAC(6')-Iak
CARD_513	gb|AB119105.1|+|0-435|ARO:3002572|AAC(6')-Iad_[Acinetobacter_pittii]	435	AAC(6')-Iad
CARD_514	gb|EU408352.1|-|35394-37224|ARO:3002484|LRA-13_[uncultured_bacterium_BLR13]	1830	LRA-13
CARD_515	gb|KC895984.1|+|1081-1855|ARO:3002631|spd_[Staphylococcus_aureus]	774	spd
CARD_516	gb|X03988.1|+|382-1642|ARO:3000363|EreB_[Escherichia_coli]	1260	EreB
CARD_517	gb|AP009048.1|+|1621287-1621671|ARO:3000263|marA_[Escherichia_coli_str._K-12_substr._W3110]	384	marA
CARD_518	gb|X53527.1|+|0-819|ARO:3002638|APH(3'')-Ia_[Streptomyces_griseus]	819	APH(3'')-Ia
CARD_519	gb|FJ349556.1|+|4856-5888|ARO:3002911|vanM_[Enterococcus_faecium]	1032	vanM
CARD_520	gb|EF452177.1|+|0-495|ARO:3002838|lnuD_[Streptococcus_uberis]	495	lnuD
CARD_521	gb|L11616.1|+|1569-4710|ARO:3000378|MexB_[Pseudomonas_aeruginosa]	3141	MexB
CARD_522	gb|AF090987.1|+|0-1185|ARO:3000561|tet(30)_[Agrobacterium_fabrum_str._C58]	1185	tet(30)
CARD_523	gb|AY825285.1|+|0-1353|ARO:3000565|tet(38)_[Staphylococcus_aureus]	1353	tet(38)
CARD_524	gb|AF534183.1|+|2970-4245|ARO:3000165|tet(A)_[Shigella_sonnei]	1275	tet(A)
CARD_525	gb|AF121000.1|-|11879-13034|ARO:3000183|tet(Z)_[Corynebacterium_glutamicum]	1155	tet(Z)
CARD_526	gb|AF001493.1|+|0-432|ARO:3002846|arr-1_[Mycolicibacterium_smegmatis]	432	arr-1
CARD_527	gb|AJ400619.1|+|33-834|ARO:3001424|OXA-29_[Fluoribacter_gormanii]	801	OXA-29
CARD_528	gb|AF155139.1|+|3396-4278|ARO:3002958|vanY_in_vanF_cl_[Paenibacillus_popilliae_ATCC_14706]	882	vanY
CARD_529	gb|M97297.1|+|4648-5803|ARO:3002931|vanS_in_vanA_cl_[Enterococcus_faecium]	1155	vanS
CARD_530	gb|AF173226.1|+|3767-6917|ARO:3003052|smeB_[Stenotrophomonas_maltophilia]	3150	smeB
CARD_531	gb|DQ839391.1|+|38018-38255|ARO:3003021|dfrB2_[uncultured_bacterium]	237	dfrB2
CARD_532	gb|L32599.1|+|1236-2439|ARO:3003006|blt_[Bacillus_subtilis_subsp._subtilis_str._168]	1203	blt
CARD_533	gb|L29510.1|+|368-806|ARO:3002558|AAC(6')-Ik_[Acinetobacter_sp._CIP-A165]	438	AAC(6')-Ik
CARD_534	gb|M97297.1|+|6978-8010|ARO:3000010|vanA_[Enterococcus_faecium]	1032	vanA
CARD_535	gb|KJ541681.1|+|19526-20000|ARO:3002854|dfrA1_[Klebsiella_oxytoca]	474	dfrA1
CARD_536	gb|M57437.1|+|0-1647|ARO:3002827|tlrC_[Streptomyces_fradiae]	1647	tlrC
CARD_537	gb|JF894248.1|+|0-741|ARO:3002218|IMP-27_[Proteus_mirabilis]	741	IMP-27
CARD_538	gb|EU177504.3|+|3052-3469|ARO:3000603|Erm(41)_[Mycobacteroides_abscessus]	417	Erm(41)
CARD_539	gb|AF180952.1|+|1564-2737|ARO:3001816|ACC-2_[Hafnia_alvei]	1173	ACC-2
CARD_540	gb|M55427.1|+|273-1119|ARO:3002543|AAC(3)-IXa_[Micromonospora_chalcea]	846	AAC(3)-IXa
CARD_541	gb|KF534911.1|+|39-513|ARO:3003013|dfrA15_[Escherichia_coli]	474	dfrA15
CARD_542	gb|DQ336355.1|+|602-1367|ARO:3002640|APH(3'')-Ic_[Mycolicibacterium_fortuitum]	765	APH(3'')-Ic
CARD_543	gb|AF313494.1|+|0-1479|ARO:3002819|msrC_[Enterococcus_faecium]	1479	msrC
CARD_544	gb|EU408348.1|+|1243-2152|ARO:3002510|LRA-3_[uncultured_bacterium_BLR3]	909	LRA-3
CARD_545	gb|AP009048.1|-|4304505-4306557|ARO:3003549|mdtO_[Escherichia_coli_str._K-12_substr._W3110]	2052	mdtO
CARD_546	gb|D37826.1|+|1070-2195|ARO:3002812|pp-flo_[Photobacterium_damselae_subsp._piscicida]	1125	pp-flo
CARD_547	gb|AB522969.1|+|0-399|ARO:3002874|FosC2_[Escherichia_coli]	399	FosC2
CARD_548	gb|AJ536835.1|+|149-947|ARO:3002277|VIM-7_[Pseudomonas_aeruginosa]	798	VIM-7
CARD_549	gb|AB013298.1|+|2295-3195|ARO:3000319|mphC_[Staphylococcus_aureus]	900	mphC
CARD_550	gb|EF540343.1|-|1463-3230|ARO:3000217|blaR1_[Alkalihalobacillus_clausii]	1767	blaR1
CARD_551	gb|Z21956.1|-|191-1079|ARO:3003665|NmcR_[Enterobacter_cloacae]	888	NmcR
CARD_552	gb|NG_050600.1|+|100-925|ARO:3000862|sgm_[Micromonospora_zionensis]	825	sgm
CARD_553	gb|AE005672.3|-|1983115-1984810|ARO:3000024|patA_[Streptococcus_pneumoniae_TIGR4]	1695	patA
CARD_554	gb|EU746499.1|+|639-1437|ARO:3002613|aadA13_[Pseudomonas_aeruginosa]	798	aadA13
CARD_555	gb|AE005672.3|-|1980557-1982324|ARO:3000025|patB_[Streptococcus_pneumoniae_TIGR4]	1767	patB
CARD_556	gb|V00618.1|+|150-945|ARO:3002644|APH(3')-IIa_[Escherichia_coli]	795	APH(3')-IIa
CARD_557	gb|EU408357.1|-|52-1180|ARO:3002489|LRA-10_[uncultured_bacterium_BLR10]	1128	LRA-10
CARD_558	gb|EU408356.1|+|7570-8479|ARO:3002486|LRA-7_[uncultured_bacterium_BLR7]	909	LRA-7
CARD_559	gb|FN806792.1|+|100-1669|ARO:3002831|vgaC_[Staphylococcus_aureus]	1569	vgaC
CARD_560	gb|U38944.1|+|0-1536|ARO:3003037|opcM_[Burkholderia_cepacia]	1536	opcM
CARD_561	gb|AE007317.1|+|866210-867410|ARO:3000822|pmrA_[Streptococcus_pneumoniae_R6]	1200	pmrA
CARD_562	gb|AJ420072.1|+|22939-24163|ARO:3000478|tet(33)_[Corynebacterium_glutamicum]	1224	tet(33)
CARD_563	gb|AF353562.1|-|2212-3322|ARO:3000481|tet(35)_[Vibrio_harveyi]	1110	tet(35)
CARD_564	gb|K00544.1|+|0-663|ARO:3002672|Bpum_cat86_[Bacillus_pumilus]	663	Bpum
CARD_565	gb|CP011360.1|+|6169922-6170807|ARO:3000856|BJP-1_[Bradyrhizobium_diazoefficiens_USDA_110]	885	BJP-1
CARD_566	gb|U00096.1|+|2367070-2368039|ARO:3003578|PmrF_[Escherichia_coli_str._K-12_substr._MG1655]	969	PmrF
CARD_567	gb|FJ349556.1|+|5893-6502|ARO:3002953|vanX_in_vanM_cl_[Enterococcus_faecium]	609	vanX
CARD_568	gb|AY509111.1|+|0-1056|ARO:3002894|otr(C)_[Streptomyces_rimosus]	1056	otr(C)
CARD_569	gb|M18896.2|+|206-2126|ARO:3000190|tet(O)_[Campylobacter_jejuni]	1920	tet(O)
CARD_570	gb|L42544.1|+|0-1956|ARO:3000193|tet(T)_[Streptococcus_pyogenes]	1956	tet(T)
CARD_571	gb|FJ589781.1|+|1302-1803|ARO:3004601|LnuP_[Clostridium_perfringens]	501	LnuP
CARD_572	gb|AL009126.3|+|916777-919348|ARO:3003324|Bsub_mprF_[Bacillus_subtilis_subsp._subtilis_str._168]	2571	Bsub
CARD_573	gb|AE004091.2|+|177306-178458|ARO:3003679|TriA_[Pseudomonas_aeruginosa_PAO1]	1152	TriA
CARD_574	gb|AE004091.2|+|178454-179525|ARO:3003680|TriB_[Pseudomonas_aeruginosa_PAO1]	1071	TriB
CARD_575	gb|AE004091.2|+|179521-182569|ARO:3003681|TriC_[Pseudomonas_aeruginosa_PAO1]	3048	TriC
CARD_576	gb|AE004091.2|+|5584100-5585549|ARO:3003682|OpmH_[Pseudomonas_aeruginosa_PAO1]	1449	OpmH
CARD_577	gb|AB219524.1|+|22-1180|ARO:3003698|mexP_[Pseudomonas_aeruginosa]	1158	mexP
CARD_578	gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ_[Pseudomonas_aeruginosa]	3162	mexQ
CARD_579	gb|AE004091.2|-|4119269-4120373|ARO:3003692|MexJ_[Pseudomonas_aeruginosa_PAO1]	1104	MexJ
CARD_580	gb|AE004091.2|-|4116187-4119265|ARO:3003693|MexK_[Pseudomonas_aeruginosa_PAO1]	3078	MexK
CARD_581	gb|AE004091.2|+|4903465-4904596|ARO:3003030|MexV_[Pseudomonas_aeruginosa_PAO1]	1131	MexV
CARD_582	gb|NC_002516.2|+|4904646-4907703|ARO:3003031|MexW_[Pseudomonas_aeruginosa_PAO1]	3057	MexW
CARD_583	gb|AB219524.1|+|4334-5810|ARO:3003700|opmE_[Pseudomonas_aeruginosa]	1476	opmE
CARD_584	gb|AB219523.1|+|21-1179|ARO:3003704|mexM_[Pseudomonas_aeruginosa]	1158	mexM
CARD_585	gb|AB219523.1|+|1175-4286|ARO:3003705|mexN_[Pseudomonas_aeruginosa]	3111	mexN
CARD_586	gb|AB709942.1|+|1194-1749|ARO:3003677|AAC(6')-Iaj_[Pseudomonas_aeruginosa]	555	AAC(6')-Iaj
CARD_587	gb|KT818596.1|+|10010-10865|ARO:3003713|VCC-1_[Vibrio_cholerae]	855	VCC-1
CARD_588	gb|KP109677.1|+|4318-5179|ARO:3003670|PEDO-1_[Pedobacter_sp._SI-33]	861	PEDO-1
CARD_589	gb|KP109678.1|+|5817-6675|ARO:3003714|PEDO-2_[Pedobacter_sp._ALS-14]	858	PEDO-2
CARD_590	gb|KP109679.1|-|2260-2974|ARO:3003715|PEDO-3_[Pedobacter_sp._Stok-3]	714	PEDO-3
CARD_591	gb|KP109675.1|+|1328-2201|ARO:3003716|CPS-1_[Chryseobacterium_sp._Stok-1]	873	CPS-1
CARD_592	gb|KP109681.1|+|1642-2515|ARO:3003717|ESP-1_[Chryseobacterium_sp._Stok-2]	873	ESP-1
CARD_593	gb|KP109676.1|+|0-1026|ARO:3003718|MSI-1_[Massilia_sp._SB1-3]	1026	MSI-1
CARD_594	gb|KP109676.1|+|1022-1841|ARO:3003719|MSI-OXA_[Massilia_sp._SB1-3]	819	MSI-OXA
CARD_595	gb|KP109680.1|-|1254-2112|ARO:3003720|SPG-1_[Sphingomonas_sp._ALS-13]	858	SPG-1
CARD_596	gb|APRN01000033.1|-|307089-307932|ARO:3001743|OXA-288_[Acinetobacter_sp._CIP_70.18]	843	OXA-288
CARD_597	gb|AJ251240.1|+|1053-1941|ARO:3004789|FONA-2_[Serratia_fonticola]	888	FONA-2
CARD_598	gb|AL939117.1|+|50871-51864|ARO:3002914|vanJ_[Streptomyces_coelicolor_A3(2)]	993	vanJ
CARD_599	gb|CP022056.2|+|166813-167455|ARO:3003731|fusD_[Staphylococcus_saprophyticus]	642	fusD
CARD_600	gb|AB571865.1|-|143423-144308|ARO:3003742|mphG_[Photobacterium_damselae_subsp._damselae]	885	mphG
CARD_601	gb|LOCK01000072.1|-|166343-167390|ARO:3003723|vanI_[Desulfitobacterium_hafniense]	1047	vanI
CARD_602	gb|AF170730.1|+|69-735|ARO:3003744|vatF_[Yersinia_enterocolitica]	666	vatF
CARD_603	gb|KF287643.1|+|0-522|ARO:3003762|lnuE_[synthetic_construct]	522	lnuE
CARD_604	gb|L06249.1|+|1527-2505|ARO:3003748|oleC_[Streptomyces_antibioticus]	978	oleC
CARD_605	gb|KC693025.1|+|0-1626|ARO:3003749|salA_[Mammaliicoccus_sciuri]	1626	salA
CARD_606	gb|CP007593.1|+|2148923-2149772|ARO:3001301|RlmA(II)_[Streptococcus_pneumoniae]	849	RlmA(II)
